,container_type,source,bib,filled,gsrank,pub_url,author_id,num_citations,url_scholarbib,url_add_sclib,citedby_url,url_related_articles,eprint_url
503,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""For Herodotus, the world's multiculturalism was a living, pulsating tissue in which nothing was permanently set or defined, but which continually transformed itself …"", 'author': ['R Kapuscinski'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': 'man- uscripts, works of the plastic and decorative arts [ie, sculpture, vases, bronzes], palaeontological and  for the Return of Cultural Property to its Countries of Origin or its restitution in case of  not unlike the peo- ples of medieval Europe and nineteenth-century Benin; and that'}",False,504,https://www.degruyter.com/document/doi/10.1515/9781400839247-008/html,[''],0,/scholar?q=info:W75Tl6AqODgJ:scholar.google.com/&output=cite&scirp=503&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D500%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=W75Tl6AqODgJ&ei=FzvGYNb1LNCH6rQPtPyB4AI",,,
504,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""La «pazienza della terra»: dai percorsi di dominio all'incontro nel cammino. Viaggio letterario nel diritto del patrimonio culturale"", 'author': ['A Visconti'], 'pub_year': '2019', 'venue': 'NA', 'abstract': ""Page 1. JUS- ONLINE 2/2019 ISSN 1827-7942 RIVISTA DI SCIENZE GIURIDICHE a cura della Facoltà di Giurisprudenza dell'Università Cattolica di Milano VP VITA E PENSIERO INDICE N. 2/2019 GIUSEPPE SCIACCA p. 1""}",False,505,https://publicatt.unicatt.it/handle/10807/143274,[''],0,/scholar?q=info:kNTlY-_s85MJ:scholar.google.com/&output=cite&scirp=504&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D500%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=kNTlY-_s85MJ&ei=FzvGYNb1LNCH6rQPtPyB4AI",,,https://publicatt.unicatt.it/bitstream/10807/143274/1/jusonline_2019_2-414-Visconti.pdf
505,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Splicing Modern Knowledge and Ancestral Wisdom', 'author': ['JSC Afele'], 'pub_year': '2003', 'venue': 'Digital Bridges: Developing Countries in the …', 'abstract': ""Splicing Modern Knowledge and Ancestral Wisdom 67 Copyright Idea Group Inc. Copyright Idea Group Inc. Copyright Idea Group Inc. Copyright Idea Group Inc. Ghana's Ashanti Golden Stool, Nigeria's Benin Bronze, and Egypt's Sphinx's Beard, among others (Ross, 1998)""}",False,506,https://www.igi-global.com/chapter/splicing-modern-knowledge-ancestral-wisdom/8341,[''],0,/scholar?q=info:8WvPj2HRXOkJ:scholar.google.com/&output=cite&scirp=505&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D500%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=8WvPj2HRXOkJ&ei=FzvGYNb1LNCH6rQPtPyB4AI",,"/scholar?q=related:8WvPj2HRXOkJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
506,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'January 1, 2005-December 31, 2005', 'author': ['K Siehr'], 'pub_year': '2006', 'venue': 'IJCP', 'abstract': 'Secret documents were declassified in London and revealed the embarrassing news that a Benin bronze, given to the Queen by Nigerian President  Intergovernmental Committee for Promoting the return of Cul- tural Property to its countries of origin or its restitution in case of'}",False,507,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/injculpy13&section=41,[''],0,/scholar?q=info:gt3bI0AZc6MJ:scholar.google.com/&output=cite&scirp=506&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D500%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=gt3bI0AZc6MJ&ei=FzvGYNb1LNCH6rQPtPyB4AI",,,
507,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Pitanje povrata baštine na primjeru partenonskih skulptura', 'author': ['M Marochini'], 'pub_year': '2020', 'venue': 'NA', 'abstract': 'tema ovoga rada, samo su jedan od primjera takvih predmeta, a uz njih, najznačajnije su tzv. Benin Bronzes, kolekcija od nekoliko tisuća metalnih ploča i skulptura od kojih Britanski muzej  the Return of Cultural Property to its Counties of Origin or its Restitution in case of Illicit'}",False,508,https://zir.nsk.hr/islandora/object/ffzg:1999,[''],0,/scholar?q=info:TCB5dAO3i08J:scholar.google.com/&output=cite&scirp=507&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D500%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=TCB5dAO3i08J&ei=FzvGYNb1LNCH6rQPtPyB4AI",,"/scholar?q=related:TCB5dAO3i08J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://zir.nsk.hr/islandora/object/ffzg:1999/datastream/PDF/download
508,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'The new heritage studies and education, training, and capacity-building', 'author': ['W Logan', 'G Wijesuriya'], 'pub_year': '2015', 'venue': 'A companion to heritage studies', 'abstract': 'Page 572. CHAPTER 1 A Companion to Heritage Studies, First Edition. Edited by William Logan, Máiréad Nic Craith, and Ullrich Kockel. © 2016 John Wiley & Sons, Inc. Published 2016 by John Wiley & Sons, Inc. The New Heritage'}",False,509,https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118486634#page=572,"['', '']",12,/scholar?q=info:lHuavHYWFuUJ:scholar.google.com/&output=cite&scirp=508&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D500%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=lHuavHYWFuUJ&ei=FzvGYNb1LNCH6rQPtPyB4AI","/scholar?cites=16507406183399324564&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:lHuavHYWFuUJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.academia.edu/download/44510313/The_New_Heritage_Studies_and_Education_Training_and_Capacity_Building.pdf
509,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'WOLE SOYINKA: WRITING AND SPEAKING PEACE', 'author': ['O NDIBE'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': 'The material element corresponds to restitution, or reparation; the moral dimension is profoundly demonstrated  of the Yoruba, was home to a magnificent tradition of bronze casting that  conquered many neighboring kingdoms, including Dahom- ey in present-day Benin Republic'}",False,510,http://ssrc-cdn1.s3.amazonaws.com/crmuploads/new_publication_3/wole-soyinka-writing-and-speaking-peace.pdf,[''],0,/scholar?q=info:5gxz9t4zv8sJ:scholar.google.com/&output=cite&scirp=509&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D500%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=5gxz9t4zv8sJ&ei=FzvGYNb1LNCH6rQPtPyB4AI",,"/scholar?q=related:5gxz9t4zv8sJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",http://ssrc-cdn1.s3.amazonaws.com/crmuploads/new_publication_3/wole-soyinka-writing-and-speaking-peace.pdf
510,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'A way of life: considering and curating the Sainsbury African Galleries', 'author': ['CJ Spring'], 'pub_year': '2015', 'venue': 'NA', 'abstract': ""Cosmopolitanism (2006), particularly with regard to the 'ownership' of cultural artefacts and how this might relate to claims for restitution in the museum world. However, at this early  most people the idea of African art – masks, wood sculpture, Benin bronzes etc. – was simply""}",False,511,http://eprints.mdx.ac.uk/17326/,[''],2,/scholar?q=info:FMrYuJWB2xgJ:scholar.google.com/&output=cite&scirp=510&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D510%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=FMrYuJWB2xgJ&ei=GTvGYP3pPImyyASJmIS4AQ","/scholar?cites=1791167756861229588&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:FMrYuJWB2xgJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://eprints.mdx.ac.uk/17326/1/AAAChrisMiddxFinal2.pdf
511,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': '6 The Past and Future of History', 'author': ['P Satia'], 'pub_year': '2020', 'venue': ""Time's Monster"", 'abstract': ""Page 1. 245 ´´ Edmund Burke's anxiety about the “Geo graph i cal morality” of his countrymen proved accurate over the long run. Colonial atrocities continued through the period of decolonization. British counterinsurgency in""}",False,512,https://www.degruyter.com/document/doi/10.4159/9780674250574-008/html,[''],0,/scholar?q=info:pi1jFKurOX0J:scholar.google.com/&output=cite&scirp=511&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D510%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=pi1jFKurOX0J&ei=GTvGYP3pPImyyASJmIS4AQ",,,
512,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""Pan-Africanism: From the Twin Plagues of European Locusts to Africa's Triple Quest for Emancipation"", 'author': ['A Adebajo'], 'pub_year': '2021', 'venue': 'The Pan-African Pantheon', 'abstract': 'Jump to Content Jump to Main Navigation'}",False,513,https://www.manchesterhive.com/view/9781526156839/9781526156839.00006.xml,[''],1,/scholar?q=info:QKZ2qsME6uUJ:scholar.google.com/&output=cite&scirp=512&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D510%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=QKZ2qsME6uUJ&ei=GTvGYP3pPImyyASJmIS4AQ","/scholar?cites=16567059417660827200&as_sdt=5,33&sciodt=0,33&hl=en",,
513,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Age of Empires', 'author': ['R Aldrich'], 'pub_year': '2020', 'venue': 'NA'}",False,514,,[''],29,/scholar?q=info:xnOUDb5BaPMJ:scholar.google.com/&output=cite&scirp=513&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D510%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=xnOUDb5BaPMJ&ei=GTvGYP3pPImyyASJmIS4AQ","/scholar?cites=17539341033321821126&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:xnOUDb5BaPMJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
514,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'La Mise En Scène', 'author': ['A Apter'], 'pub_year': '2008', 'venue': 'The Pan-African Nation', 'abstract': 'throughout the nation. the circulation of value In March of 1977 in Benin City, a man was burned to death and two oth- ers critically injured when the gasoline they were storing in cans caught fire and exploded. According to witnesses'}",False,515,https://www.degruyter.com/document/doi/10.7208/9780226023564-003/html,[''],0,/scholar?q=info:Sa6jKGUtXiYJ:scholar.google.com/&output=cite&scirp=514&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D510%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=Sa6jKGUtXiYJ&ei=GTvGYP3pPImyyASJmIS4AQ",,,
515,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""L'art de l'Afrique Tropicale d'après les travaux des africanistes soviétiques"", 'author': ['V Mirimanov'], 'pub_year': '1968', 'venue': 'Présence Africaine', 'abstract': ""En ce do- maine de vastes lacunes, qui s'expliquent par le nombre insuf- fisant des recherches et surtout par l'absence de matériaux, ren- dent pam l'instant impossible une restitution complète de l'o- rigine et de l  La sculpture de bronze et de terra-cotta lfé, du Bénin, Nok et""}",False,516,https://www.cairn.info/load_pdf.php?ID_ARTICLE=PRESA_066_0165&download=1,[''],0,/scholar?q=info:yOly7CxQxs4J:scholar.google.com/&output=cite&scirp=515&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D510%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=yOly7CxQxs4J&ei=GTvGYP3pPImyyASJmIS4AQ",,"/scholar?q=related:yOly7CxQxs4J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
516,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Paths to inclusive political institutions', 'author': ['D Acemoğlu', 'JA Robinson'], 'pub_year': '2016', 'venue': 'Economic history of warfare and state …', 'abstract': 'Though Bronze Age Greece had forms of writing, known as Linear A and Linear B, they had been restricted to the elite and use primarily for  today according to the World Bank, but this is still a remarkably small state and similar in relative size to that in Egypt, or Benin and Ghana'}",False,517,https://link.springer.com/chapter/10.1007/978-981-10-1605-9_1,"['l9Or8EMAAAAJ', 'rNHDppMAAAAJ']",87,/scholar?q=info:u7pqFvkRh70J:scholar.google.com/&output=cite&scirp=516&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D510%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=u7pqFvkRh70J&ei=GTvGYP3pPImyyASJmIS4AQ","/scholar?cites=13656904156544940731&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:u7pqFvkRh70J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://thepearsoninstitute.org/sites/default/files/2017-02/39.%20Robinson_Paths%20to%20inclusive.pdf
517,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""Dioramas ethnographiques et unités écologiques: La mise en scène de la vie quotidienne au musée d'Ethnographie du Trocadéro et au musée national des …"", 'author': ['JR Bouiller', 'MC Calafat'], 'pub_year': '2018', 'venue': 'Culture & Musées. Muséologie et …', 'abstract': ""8Dans le journal Comœdia du 19 juin 1932, un article sur l'exposition des bronzes et ivoires du Bénin démontre que  de France, Jean Vergnet-Ruiz est l'auteur d'un article sur le château de Compiègne, sous-titré : « Essai d'une doctrine de restitution des appartements""}",False,518,https://journals.openedition.org/culturemusees/2473,"['', '']",0,/scholar?q=info:sbBSZvS-mJ8J:scholar.google.com/&output=cite&scirp=517&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D510%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=sbBSZvS-mJ8J&ei=GTvGYP3pPImyyASJmIS4AQ",,,https://journals.openedition.org/culturemusees/2473
518,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""vaux anciens es' Inp"", 'author': ['A Girard-Muscagorry'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': ""Dans la section « Bénin et Éthiopie : art, pouvoir et résistance », le cadeau de ləǧ Iyasu à François-Joseph Ier en 1914 est présenté aux côtés des célèbres bronzes de la ville de Benin City (Nigeria) pillée en 1897 par les Britanniques, permettant ainsi d'évoquer deux cas""}",False,519,https://www.academia.edu/download/62107099/girard-muscagorry_2020_cadeau_ethiopien_vf.pdf,[''],0,/scholar?q=info:suaVBk-NJEYJ:scholar.google.com/&output=cite&scirp=518&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D510%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=suaVBk-NJEYJ&ei=GTvGYP3pPImyyASJmIS4AQ",,"/scholar?q=related:suaVBk-NJEYJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.academia.edu/download/62107099/girard-muscagorry_2020_cadeau_ethiopien_vf.pdf
519,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'International law and the protection of cultural heritage', 'author': ['C Forrest'], 'pub_year': '2012', 'venue': 'NA', 'abstract': ""4 The return, restitution and repatriation of movable cultural heritage 132  International law has long struggled to define and regulate the movement of cultural heritage; variously termed 'illicit trafficking', 'repatriation', 'restitution' or 'return' in an attempt to differentiate contexts""}",False,520,https://www.taylorfrancis.com/books/mono/10.4324/9780203865194/international-law-protection-cultural-heritage-craig-forrest,[''],219,/scholar?q=info:5Y2jE9vxpLQJ:scholar.google.com/&output=cite&scirp=519&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D510%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=5Y2jE9vxpLQJ&ei=GTvGYP3pPImyyASJmIS4AQ","/scholar?cites=13016794746237193701&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:5Y2jE9vxpLQJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
520,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'A Way of Life', 'author': ['CJ Spring'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': ""Cosmopolitanism (2006), particularly with regard to the 'ownership' of cultural artefacts and how this might relate to claims for restitution in the museum world. However, at this early  most people the idea of African art – masks, wood sculpture, Benin bronzes etc. – was simply""}",False,521,https://core.ac.uk/download/pdf/42489689.pdf,[''],0,/scholar?q=info:7UiQGmD0zsoJ:scholar.google.com/&output=cite&scirp=520&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D520%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=7UiQGmD0zsoJ&ei=HzvGYJAY7YDL1g-P_K1A",,"/scholar?q=related:7UiQGmD0zsoJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://core.ac.uk/download/pdf/42489689.pdf
521,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Punitive Damage Awards in International Arbitration: Does the Safety Valve of Public Policy Render Them Unenforceable in Foreign States', 'author': ['KJ Tolson'], 'pub_year': '1986', 'venue': 'Loy. LAL Rev.', 'abstract': 'v. General Bronze Corp., 434 F.2d 330 (5th Cir  the absence of such damages being awarded against an unlawfully expropriating State, where restitution is impracticable  The following countries have ratified the Convention: Australia, Austria, Belgium, Benin, Botswana, Bulgaria'}",False,522,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/lla20&section=23,[''],8,/scholar?q=info:IzbYzY-mjoUJ:scholar.google.com/&output=cite&scirp=521&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D520%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=IzbYzY-mjoUJ&ei=HzvGYJAY7YDL1g-P_K1A","/scholar?cites=9623812590301361699&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:IzbYzY-mjoUJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",http://digitalcommons.lmu.edu/cgi/viewcontent.cgi?article=1497&context=llr
522,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': '"" Les enjeux muséologiques de la réorganisation du Musée d\'ethnographie du Trocadéro"", in Les années folles de l\'ethnographie: Trocadéro 28-37, André Delpuech …', 'author': ['F Grognet'], 'pub_year': '2017', 'venue': 'NA', 'abstract': ""Bronzes et ivoires du Bénin », Le Figaro, 16 juin 1932 ; Fierens (Paul), « L'art du Bénin », Journal des débats politiques et littéraires, 26 juillet 1932 ; Rivière (Georges Henri), « Défense et illustration du Musée d'ethnographie », Les nouvelles littéraires, 8 août 1931""}",False,523,https://hal.archives-ouvertes.fr/hal-01880490/,[''],0,/scholar?q=info:JrxWUGK77rwJ:scholar.google.com/&output=cite&scirp=522&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D520%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=JrxWUGK77rwJ&ei=HzvGYJAY7YDL1g-P_K1A",,,https://hal.archives-ouvertes.fr/hal-01880490/document
523,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""Un habitat de la fin de l'âge du Bronze entre lagune et fleuve: le site immergé de la Motte à Agde (Hérault, France)"", 'author': ['T Lachenal', 'J Gascó', 'B Devillers', 'L Bouby', 'L Chabal'], 'pub_year': '2020', 'venue': 'NA', 'abstract': ""des systèmes d'îles artificielles du village de Ganvié, situé sur le Lac Nokoué au Bénin (Pétrequin et  Un habitat de la fin de l'âge du Bronze entre lagune et fleuve : le site  Ils auto- risent la restitution d'une structure sur poteaux porteurs, de forme subrectangulaire et terminée au""}",False,524,https://halshs.archives-ouvertes.fr/halshs-03043318/,"['AVeeo1MAAAAJ', '', 'f6LFxbQAAAAJ', 'dNT_LkIAAAAJ', '']",1,/scholar?q=info:KR2IsqqFOFoJ:scholar.google.com/&output=cite&scirp=523&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D520%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=KR2IsqqFOFoJ&ei=HzvGYJAY7YDL1g-P_K1A","/scholar?cites=6501093030295510313&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:KR2IsqqFOFoJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://halshs.archives-ouvertes.fr/halshs-03043318/file/Lachenal_Gasco_etal_2020_ETEE.pdf
524,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Itineraries, iconoclasm, and the pragmatics of heritage', 'author': ['AA Bauer'], 'pub_year': '2020', 'venue': 'Journal of Social Archaeology', 'abstract': 'Recent calls across the world for removing monuments to White supremacy have brought widespread attention to the power of images and the role of heritage in society. A more careful examination of h...'}",False,525,https://journals.sagepub.com/doi/abs/10.1177/1469605320969097,['oJZi7ywAAAAJ'],0,/scholar?q=info:ADAxEWxmmZMJ:scholar.google.com/&output=cite&scirp=524&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D520%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=ADAxEWxmmZMJ&ei=HzvGYJAY7YDL1g-P_K1A",,"/scholar?q=related:ADAxEWxmmZMJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
525,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'Bibliographie africaniste', 'author': ['P Lester'], 'pub_year': '1932', 'venue': 'Journal des Africanistes', 'abstract': ""Bulletin de la Société archéologique de Sousse. Sousse, 24e année, n° 19, 1928, p. 86-87. Christofle (Marcel). Essai de restitution d'un moulin à huile de l'époque romaine à Madaure (Constantine). Alger, 1930, 65 p. CoNTENCiN (Alex.). Le véritable nom ď Aphrodisium""}",False,526,https://www.persee.fr/doc/jafr_0037-9166_1932_num_2_2_1539,[''],0,/scholar?q=info:UM4PFyQVrnoJ:scholar.google.com/&output=cite&scirp=525&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D520%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=UM4PFyQVrnoJ&ei=HzvGYJAY7YDL1g-P_K1A",,,https://www.persee.fr/doc/jafr_0037-9166_1932_num_2_2_1539
526,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': 'The cultured body', 'author': ['V Rovine', 'S Adams'], 'pub_year': '2002', 'venue': 'african arts', 'abstract': 'Oxford. “Rape and Restitution: The Cross River Region  “Analysis of Two Bronzes from a Nigerian Asunaja Shrinc"" (with SJ. Fleming), MASCA journal (Philadelphia) 2:2. “An Anthropomorphic Bronze from the Cross River Re- gion,"" Bulletin Musée Barbier-Mueller (Geneva) 16'}",False,527,https://search.proquest.com/openview/dc7c9af510194f898ef919d00e1610b4/1?pq-origsite=gscholar&cbl=35901,"['', '']",3,/scholar?q=info:x2y5EoXJakYJ:scholar.google.com/&output=cite&scirp=526&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D520%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=x2y5EoXJakYJ&ei=HzvGYJAY7YDL1g-P_K1A","/scholar?cites=5074089503568260295&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:x2y5EoXJakYJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
527,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""Isidore de Souza: figure fondatrice d'une démocratie en Afrique: la transition politique au Bénin (1989-1993)"", 'author': ['I Mensah'], 'pub_year': '2011', 'venue': 'NA', 'abstract': ""La Conférence définit les bases d'un État de droit, avec séparation des pouvoirs, restitution des biens aux exilés politiques, retour de l  Original par son organisation politique, par le nombre de ses villes et remarquable par son art du bronze et de l'ivoire, le Bénin a connu son""}",False,528,https://books.google.com/books?hl=en&lr=&id=jPsGWps7Zd0C&oi=fnd&pg=PA185&dq=benin+bronzes+restitution&ots=nKUJTRIky-&sig=9gOJrsr9AEz1U2NvIMU-UNEQpm0,[''],2,/scholar?q=info:gnDkp3TV6h8J:scholar.google.com/&output=cite&scirp=527&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D520%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=gnDkp3TV6h8J&ei=HzvGYJAY7YDL1g-P_K1A","/scholar?cites=2299885256735748226&as_sdt=5,33&sciodt=0,33&hl=en","/scholar?q=related:gnDkp3TV6h8J:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",
528,Publication,PublicationSource.PUBLICATION_SEARCH_SNIPPET,"{'title': ""Histoire de l'Afrique Noire. D'hier à Demain/Introduction"", 'author': ['J Ki-Zerbo'], 'venue': 'NA', 'pub_year': 'NA', 'abstract': ""Complexes dynamiques et verticaux à travers plusieurs couches, qui relèvent d'une analyse diachronique et dont la restitution permet de suggérer une chronologie  les bas-reliefs du palais d'Abomey et les scènes criantes de vie que sont les bas-reliefs de bronze au Bénin""}",False,529,https://www.webafriqa.net/library/history/histoire-de-lafrique-noire-dhier-a-demain-introduction/,[''],0,/scholar?q=info:BidMIGPDWqIJ:scholar.google.com/&output=cite&scirp=528&hl=en,"/citations?hl=en&xsrf=&continue=/scholar%3Fq%3Dbenin%2Bbronzes%2Brestitution%26hl%3Den%26start%3D520%26as_sdt%3D0,33&citilm=1&json=&update_op=library_add&info=BidMIGPDWqIJ&ei=HzvGYJAY7YDL1g-P_K1A",,"/scholar?q=related:BidMIGPDWqIJ:scholar.google.com/&scioq=benin+bronzes+restitution&hl=en&as_sdt=0,33",https://www.webafriqa.net/library/history/histoire-de-lafrique-noire-dhier-a-demain-introduction/
