,author,count,surname,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
861,p satia,1,satia,"Asian,IndianSubContinent",0.0066701667,0.037666824,0.3728751,0.01689572,0.03140115,0.041756123,0.015991375,0.06371186,0.020640923,0.004376246,0.1850764,0.20245227,0.00048577864,Non-African
862,p scully,1,scully,"GreaterEuropean,British",0.0014809151,0.0017066147,0.0013040638,0.0020299626,0.0023109086,0.8506424,0.0024954684,0.018374173,0.07544696,0.0027986541,0.012852513,0.025311334,0.0032460468,Non-African
863,p soirila,1,soirila,"GreaterEuropean,WestEuropean,Hispanic",0.002386498,0.075418666,0.010515521,0.063937,0.016176721,0.02073932,0.007732203,0.114211954,0.049163803,0.0035950488,0.45159775,0.18151335,0.003012106,Non-African
864,p van mensch,1,van mensch,"GreaterEuropean,WestEuropean,Germanic",0.00046253795,0.00079470297,5.4840355e-05,0.0008897484,0.00048402333,0.01557331,0.014647531,0.07538303,0.05690517,0.81718606,0.009196018,0.0060206777,0.0024022886,Non-African
895,r hourcade,1,hourcade,"GreaterEuropean,WestEuropean,French",0.03038455,0.010725386,0.008312956,0.114507936,0.063944645,0.22014916,0.010590784,0.058296952,0.24129492,0.0025833426,0.19326718,0.03452783,0.011414319,Non-African
897,r jones,1,jones,"GreaterEuropean,British",0.0016373625,0.0009776658,0.005729989,0.002444695,0.0024200797,0.9340544,0.0015574737,0.02219219,0.013045667,0.0010225876,0.008094664,0.003437482,0.0033858141,Non-African
956,s perenne,1,perenne,"GreaterEuropean,WestEuropean,French",0.0066369106,0.0012595652,0.014082781,0.011381158,0.0009801952,0.41571334,0.007419089,0.012124406,0.4303387,0.00562391,0.033733904,0.051079012,0.009627069,Non-African
942,s franses,1,franses,"GreaterEuropean,WestEuropean,Hispanic",0.0076230923,0.002404189,0.017351298,0.0042063165,0.003991765,0.2166479,0.01699874,0.21620801,0.12537794,0.04610828,0.29170448,0.010898702,0.040479317,Non-African
930,rss register,1,register,"GreaterEuropean,British",0.0027169888,0.005527644,0.015006268,0.009196255,0.010557459,0.6663467,0.018754125,0.10359746,0.022258021,0.031743422,0.01747367,0.040377215,0.056444753,Non-African
931,rss super,1,super,"GreaterEuropean,British",0.006451937,0.0033263757,0.014715171,0.01245922,0.0032120403,0.48289815,0.042556487,0.26242426,0.06895563,0.027815953,0.024727814,0.045647923,0.0048090676,Non-African
932,rw hoge,1,hoge,"GreaterEuropean,British",0.01713029,0.04652094,0.0046233935,0.010953268,0.0009847722,0.72083527,0.0035138226,0.04730574,0.043208495,0.0101520745,0.009174273,0.007956397,0.07764126,Non-African
933,s adams,1,adams,"GreaterEuropean,British",0.0059142294,0.0021211344,0.0018631241,0.010222458,0.01694001,0.83341354,0.00874174,0.032969408,0.03596286,0.0109262895,0.01551065,0.017472453,0.0079421,Non-African
934,s africa,1,africa,"GreaterEuropean,WestEuropean,Italian",0.01248558,0.04508277,0.011914349,0.03910305,0.14825284,0.041849703,0.005085943,0.038365833,0.15427084,0.0016633223,0.10223496,0.39765075,0.0020400977,Non-African
935,s amador,1,amador,"GreaterEuropean,Jewish",0.01747483,0.007060872,0.018334283,0.09412293,0.008720094,0.11775471,0.03370208,0.3539607,0.09182523,0.02327208,0.10515744,0.11641456,0.012200183,Non-African
936,s antoniadou,1,antoniadou,"GreaterAfrican,Africans",0.00044581757,0.0012561019,0.012467608,0.7006265,0.0062821754,0.009069426,0.0014660257,0.0041747317,0.18045922,0.00046877,0.04384997,0.039364863,6.876034e-05,African
937,s awad,1,awad,"GreaterAfrican,Muslim",0.00062629365,0.0023425044,0.14624356,0.24756561,0.5444565,0.0380966,0.000644147,0.008252259,0.003447433,0.0005632985,0.0031190277,0.0007168535,0.0039260034,African
938,s borelli,1,borelli,"GreaterEuropean,WestEuropean,Italian",0.00016523985,0.00021146354,0.00046617107,0.0025567673,0.00064103113,0.0117458515,0.00064624957,0.0026176963,0.014148003,0.0014769492,0.03749041,0.9273246,0.0005096147,Non-African
939,s bracken,1,bracken,"GreaterEuropean,British",0.0018913953,0.008446224,0.0014949561,0.0069400193,0.0013426463,0.5975196,0.014651675,0.15702386,0.020150233,0.09512465,0.04291683,0.012530127,0.03996787,Non-African
940,s conn,1,conn,"GreaterEuropean,British",0.009364351,0.010846942,0.005357584,0.0063342247,0.0042806934,0.8673685,0.009693947,0.043642577,0.016878352,0.0053676153,0.008859054,0.0075282133,0.004478018,Non-African
941,s cousin,1,cousin,"GreaterEuropean,WestEuropean,French",0.002361248,0.00052791083,0.0007433644,0.009155518,0.012670048,0.14998598,0.01742675,0.0052614496,0.7813007,0.004281003,0.0030590545,0.011688397,0.0015385558,Non-African
943,s haley,1,haley,"GreaterEuropean,British",0.0031727203,0.0014485662,0.002554781,0.01238178,0.020765606,0.8757661,0.0020457448,0.037637662,0.017181303,0.0048085963,0.008452358,0.008314582,0.0054701776,Non-African
928,rp epoh edjangue,1,epoh edjangue,"GreaterAfrican,Africans",0.00030883538,0.0011464716,0.0004720983,0.8515399,0.0013662128,0.010300838,7.662606e-05,0.0010351919,0.10583549,0.013529792,0.011108996,0.0032277498,5.1756186e-05,African
944,s houpt,1,houpt,"GreaterEuropean,British",0.0113595305,0.005913723,0.03706787,0.020156095,0.08742913,0.29486898,0.028554725,0.18122256,0.140876,0.08966899,0.013199079,0.049191605,0.040491838,Non-African
945,s jenkins,1,jenkins,"GreaterEuropean,British",0.0028742396,0.007804939,0.003888312,0.0006778643,0.0007881168,0.93670934,0.00065828365,0.00911092,0.011700606,0.008445689,0.010900711,0.0025598684,0.003881282,Non-African
946,s kiwara-wilson,1,kiwara-wilson,"GreaterEuropean,Jewish",0.004801163,0.013161793,0.0028813202,0.02521769,0.0041178353,0.12469689,0.08704666,0.63520396,0.014631645,0.01586745,0.02430982,0.007573165,0.040490568,African
947,s lair,1,lair,"GreaterEuropean,British",0.011136897,0.0010818593,0.065967776,0.0039866446,0.09091546,0.51351917,0.023203729,0.1836761,0.08286488,0.0022462774,0.0042734616,0.010154181,0.0069735306,Non-African
948,s lipponen,1,lipponen,"GreaterEuropean,British",0.0064062695,0.013376068,0.0025779414,0.014700579,0.014957891,0.49739626,0.06775433,0.24115665,0.046027754,0.023800045,0.024105538,0.020002762,0.027737878,Non-African
20,a feldman,1,feldman,"GreaterEuropean,Jewish",0.0014972962,0.002162946,0.00029828504,0.0015426456,0.0010936075,0.18894187,0.026419008,0.7342677,0.013172141,0.012864107,0.007211043,0.009810054,0.0007193137,Non-African
950,s lorusso,1,lorusso,"GreaterEuropean,WestEuropean,Italian",0.0002709412,0.00050026085,0.00026477742,0.0030806586,0.00042906037,0.012709924,0.0017167547,0.009735394,0.021385275,0.00497319,0.14230664,0.80219567,0.00043147025,Non-African
951,s lunden,1,lunden,"GreaterEuropean,British",0.014079132,0.018632948,0.012695311,0.0028138836,0.003503827,0.65914154,0.0072338013,0.058990013,0.009208722,0.027688269,0.010397478,0.019928886,0.1556863,Non-African
952,s manacorda,1,manacorda,"GreaterEuropean,WestEuropean,Hispanic",0.0058966447,0.028606152,0.0012566226,0.007853682,0.018617805,0.030295456,0.106207795,0.06209486,0.043417204,0.02720196,0.5003725,0.1653221,0.0028571717,Non-African
953,s martens,1,martens,"GreaterEuropean,WestEuropean,French",0.02198733,0.0026007683,0.030048132,0.0048758434,0.0037260237,0.25623634,0.023251416,0.09264078,0.43858325,0.06120683,0.048049014,0.006838292,0.009955972,Non-African
954,s martin,1,martin,"GreaterEuropean,British",0.001148714,0.001756666,0.023729002,0.0019233385,0.0025147737,0.70935464,0.008584293,0.008822321,0.19169068,0.0030757335,0.0153688975,0.026637487,0.0053934366,Non-African
955,s pepin,1,pepin,"GreaterEuropean,WestEuropean,French",0.177098,0.03574753,0.0029780355,0.024669241,0.0022296065,0.032854043,0.08726284,0.042865198,0.4172467,0.0076321065,0.009265208,0.15593868,0.004212855,Non-African
929,rss embed,1,embed,"GreaterEuropean,British",0.028405977,0.05143564,0.001562872,0.026775934,0.060162876,0.5547144,0.022471525,0.025401881,0.09887393,0.045539267,0.043381225,0.02906099,0.01221352,Non-African
927,ro maledo,1,maledo,"GreaterEuropean,WestEuropean,Hispanic",0.0007346982,0.002607607,0.0017318841,0.2785319,0.0051285727,0.030290391,0.0020273058,0.017086482,0.0060719987,0.00066877773,0.5958149,0.059178878,0.00012656742,Non-African
898,r kapuscinski,1,kapuscinski,"GreaterEuropean,EastEuropean",0.0017862779,0.0021404594,0.00082810916,0.0025166832,0.0036200478,0.04701947,0.51793957,0.14634994,0.0896028,0.026802208,0.05237808,0.107587054,0.0014293876,Non-African
912,r zaugg,1,zaugg,"GreaterEuropean,British",0.0025599462,0.0032662312,0.0015080922,0.00075651635,0.0013647338,0.9442626,0.0021432615,0.015905425,0.0050395983,0.00446061,0.0056736805,0.0016657324,0.011393528,Non-African
899,r lejeune,1,lejeune,"GreaterEuropean,WestEuropean,French",0.0004045957,0.00013708517,2.5380417e-05,0.0030637982,0.015097603,0.004393441,0.022042207,0.0027883286,0.9055258,0.0018952868,0.0414157,0.0023400956,0.00087054825,Non-African
900,r mackenzie-gray scott,1,mackenzie-gray scott,"GreaterEuropean,British",0.0024555088,0.0005234094,0.00048060942,0.0017363006,0.00039041307,0.98154575,0.00012368629,0.0010189334,0.005996773,0.0010351342,0.0015015679,0.0029114373,0.000280529,Non-African
901,r majeed,1,majeed,"Asian,IndianSubContinent",0.007193177,0.00050334295,0.49402425,0.01358419,0.45406124,0.0125768315,0.00077386387,0.003010571,0.0051208143,0.0019525466,0.0059324447,0.0005025268,0.0007641792,African
902,r mason,1,mason,"GreaterEuropean,British",0.0066819126,0.011011611,0.013542704,0.012275138,0.0045342525,0.6650349,0.005557886,0.08464552,0.09329361,0.0059058,0.049406927,0.029800126,0.018309645,Non-African
903,r ostow,1,ostow,"GreaterEuropean,British",0.007417734,0.00439574,0.002430397,0.079300486,0.024729567,0.4335243,0.015934104,0.24067411,0.02163328,0.043098725,0.016876591,0.02350535,0.08647958,Non-African
904,r paskoff,1,paskoff,"GreaterEuropean,Jewish",0.0007882292,0.00063291617,0.005797227,0.0014571496,0.0030509774,0.15035723,0.31239566,0.37808782,0.010882421,0.06449961,0.030098625,0.011744013,0.030208142,Non-African
906,r riquet,1,riquet,"GreaterEuropean,WestEuropean,French",0.0013364363,0.0037162371,0.0017756436,0.0007624086,0.0024300057,0.09010768,0.0025365301,0.017424233,0.73567474,0.0035522575,0.13265036,0.0067843953,0.0012490728,Non-African
907,r robinson,1,robinson,"GreaterEuropean,British",0.0010471852,0.0018323647,0.0033381635,0.0019577187,0.0002605109,0.9039728,0.0010238255,0.027391193,0.028924024,0.00064757885,0.011146871,0.014765417,0.0036923578,Non-African
908,r simon,1,simon,"GreaterEuropean,Jewish",0.008294492,0.00921184,0.008656936,0.043448858,0.00925491,0.07867602,0.030515542,0.39234877,0.36290336,0.0011717626,0.021243783,0.029463653,0.0048101335,Non-African
909,r skeates,1,skeates,"GreaterEuropean,British",0.00110385,0.0015669657,0.00065552024,0.0015430407,0.00062008895,0.9766242,0.00043948987,0.008732564,0.00213132,0.00030482112,0.0049268175,0.0007030295,0.0006483975,Non-African
910,r suteau,1,suteau,"GreaterEuropean,WestEuropean,French",0.0005817454,0.0006737767,0.0021784343,0.0051967013,0.008896165,0.26227674,0.024091197,0.01968989,0.62148374,0.009152271,0.04288126,0.000510358,0.0023876547,Non-African
911,r van wyk,1,van wyk,"GreaterEuropean,British",0.0013167656,0.004400098,0.00026360876,0.0144905355,0.0038279737,0.53291565,0.03275696,0.061175864,0.13438104,0.10348061,0.044928774,0.034352183,0.03170996,Non-African
913,ra bickers,1,bickers,"GreaterEuropean,British",0.009596442,0.0060027433,0.03828204,0.005937824,0.0018147237,0.8229918,0.002634205,0.013119877,0.039692868,0.01672234,0.021345641,0.018505972,0.0033534633,Non-African
926,ro boy,1,boy,"GreaterEuropean,British",0.041262303,0.0083982125,0.18124823,0.0054425085,0.04251138,0.47152135,0.0028595205,0.0053058346,0.17965873,0.01827914,0.006500041,0.028112264,0.008900475,Non-African
914,ra lobban jr,1,lobban jr,"GreaterEuropean,British",0.008545214,0.014474033,0.0056419205,0.015155328,0.016436696,0.38003457,0.0038422323,0.026566576,0.07034586,0.014484308,0.24658084,0.19632147,0.0015709313,Non-African
915,re bieder,1,bieder,"GreaterEuropean,WestEuropean,Germanic",0.003183957,0.0013585556,0.013365696,0.008870249,0.0070757465,0.14596884,0.021984158,0.261313,0.048910454,0.3685278,0.060255695,0.020466596,0.038719255,Non-African
23,a france,1,france,"GreaterEuropean,British",0.011752638,0.0021367902,0.012812662,0.0068582515,0.020383164,0.38950825,0.037063558,0.073967084,0.2530376,0.011765902,0.098696,0.041432522,0.04058554,Non-African
917,rf sumner,1,sumner,"GreaterEuropean,British",0.0077976873,0.008656561,0.019029783,0.002131005,0.0033180618,0.7919653,0.0042053275,0.12164295,0.016471233,0.002997629,0.011496168,0.0058082077,0.0044800397,Non-African
22,a forces,1,forces,"GreaterEuropean,British",0.0023630457,0.009008269,0.0045198333,0.0057148472,0.028415529,0.39705864,0.0056226933,0.12302249,0.019873992,0.0037743219,0.34389073,0.038342413,0.018393146,Non-African
919,rj kahn,1,kahn,"GreaterEuropean,Jewish",0.012822728,0.0016671829,0.014814818,0.016723879,0.012723535,0.0715373,0.026023898,0.6123782,0.06132535,0.10294895,0.023138272,0.0069815065,0.036914386,Non-African
920,rj thomas,1,thomas,"GreaterEuropean,British",0.003388055,0.0030717058,0.014164918,0.0027877141,0.0012727769,0.8695936,0.001271714,0.011145817,0.04945483,0.004632894,0.03141285,0.005619178,0.0021839428,Non-African
21,a fenemigho,1,fenemigho,"GreaterAfrican,Africans",0.0026724793,0.078867264,0.0015973671,0.49943155,0.016976189,0.031884998,0.008980903,0.022634158,0.006345712,0.005041199,0.22009903,0.0950833,0.010385943,African
922,rl omgba,1,omgba,"GreaterAfrican,Africans",0.0027670462,0.00025874644,0.008592502,0.6729867,0.018133856,0.23821485,0.006827976,0.023766112,0.006286319,0.015153796,0.0011685189,0.0012872797,0.00455621,African
923,rmb deventer,1,deventer,"GreaterEuropean,British",0.0017793814,0.0015555449,0.0145281805,0.0014592457,0.00032931386,0.8982153,0.003136054,0.019302983,0.038917664,0.0034378804,0.007821245,0.007798978,0.0017180955,Non-African
924,rms titanic,1,titanic,"GreaterEuropean,WestEuropean,French",0.0036245915,0.011885802,0.004863004,0.009993579,0.0070463913,0.12565151,0.29276314,0.054450475,0.3226093,0.022557253,0.069850996,0.07371903,0.0009848921,Non-African
925,rn nwabueze,1,nwabueze,"GreaterAfrican,Africans",0.00088409486,2.7556101e-05,4.3556115e-06,0.99440056,0.00066568505,0.0019052655,6.43896e-05,0.0004877649,0.0007089621,1.6953329e-05,9.759634e-05,0.0002879974,0.00044869917,African
597,k alemdjrodo,1,alemdjrodo,"GreaterAfrican,Africans",0.00020700408,0.00016164168,0.0007516954,0.9525181,0.013546096,0.011402616,0.00011784606,0.0043840786,0.007791973,0.00013402049,0.0034468304,0.0055344123,3.6425713e-06,African
594,jsc afele,1,afele,"GreaterEuropean,British",0.012462731,0.001955691,0.0071694013,0.196638,0.008829539,0.42116764,0.010807509,0.04860939,0.14971069,0.008807953,0.09654502,0.034202933,0.003093562,African
595,jvs megaw,1,megaw,"GreaterEuropean,British",0.0047550667,0.0068664197,0.01177361,0.15354012,0.021732068,0.5146953,0.0067459205,0.14679897,0.039265722,0.019815136,0.04580561,0.016711017,0.011495123,Non-African
231,c williams,1,williams,"GreaterEuropean,British",0.005318876,0.0027901279,0.0022210784,0.0027838103,0.0004672144,0.9509896,0.0006885287,0.0035520873,0.005093264,0.00069331005,0.017325515,0.005279165,0.002797435,Non-African
264,d childs,1,childs,"GreaterEuropean,British",0.002352326,0.0076555815,0.00816871,0.00075203215,0.0011908315,0.91019815,0.0034940958,0.040381804,0.012580502,0.0010282325,0.004856418,0.0048289066,0.0025124568,Non-African
265,d damic-bohac,1,damic-bohac,"GreaterAfrican,Muslim",0.016679842,0.0077478313,0.027809298,0.037812594,0.27684638,0.12112912,0.020560442,0.17106326,0.068714194,0.13659899,0.10579462,0.007880999,0.0013624978,African
266,d de girolamo,1,de girolamo,"GreaterEuropean,WestEuropean,Hispanic",0.00062824844,0.0038736872,0.0010649506,0.009605173,0.014006472,0.035718504,0.0012651385,0.026850788,0.1281878,0.025213236,0.43980992,0.3101338,0.0036422473,Non-African
267,d duhennois,1,duhennois,"GreaterEuropean,WestEuropean,French",0.0005225103,4.461974e-05,0.0041031474,0.0026776302,0.0006901762,0.036230944,0.0007590852,0.003268436,0.9397301,0.00086905266,0.0014720248,0.008947448,0.0006847575,Non-African
268,d fincham,1,fincham,"GreaterEuropean,British",0.03459349,0.0013132411,0.011503017,0.011549448,0.0031098723,0.6878641,0.005469412,0.12984611,0.05433501,0.016995106,0.03300094,0.0065514627,0.0038688444,Non-African
269,d foliard,1,foliard,"GreaterEuropean,WestEuropean,French",0.0018371701,0.001443944,0.0010742415,0.0015835766,0.00015896022,0.42238656,0.009240008,0.013415124,0.49420202,0.00338921,0.012354475,0.03788564,0.0010290437,Non-African
270,d fontanaz,1,fontanaz,"GreaterEuropean,WestEuropean,Hispanic",0.0035847481,0.0050037215,0.025137004,0.007766473,0.025847055,0.09839748,0.010620812,0.027035337,0.12952802,0.0064281137,0.45168185,0.20848067,0.00048869784,Non-African
271,d fontannaz,1,fontannaz,"GreaterEuropean,WestEuropean,Hispanic",0.0034955177,0.0023147033,0.023324262,0.014337459,0.04755718,0.093678005,0.0031312676,0.051428925,0.19109204,0.0076236716,0.42117295,0.13913241,0.0017116289,Non-African
87,a yehouetome,1,yehouetome,"GreaterAfrican,Africans",0.058503,0.020533537,0.0011981693,0.6938422,0.09619499,0.021040251,0.0030752625,0.045812596,0.039087046,0.0013705066,0.013535483,0.002510132,0.0032969525,African
274,d garrard,1,garrard,"GreaterEuropean,WestEuropean,French",0.006106795,0.0011044492,0.0014877352,0.0009605064,0.0013638568,0.39501563,0.0009362581,0.014376866,0.54790235,0.0018791003,0.024693033,0.0037155251,0.0004579574,Non-African
275,d gill,1,gill,"Asian,IndianSubContinent",0.0107395435,0.0019529104,0.5030284,0.0024639873,0.0067338636,0.41122884,0.0020413129,0.034258682,0.013840215,0.0009564194,0.010719439,0.0010824156,0.0009540745,Non-African
276,d gillman,1,gillman,"GreaterEuropean,British",0.0005123645,0.001426634,0.004469131,0.00047445204,0.0017458817,0.6071892,0.006718117,0.34309733,0.018463777,0.000507712,0.012401388,0.001908069,0.0010859161,Non-African
277,d hamill,1,hamill,"GreaterEuropean,British",0.009351065,0.008599806,0.029780168,0.0045942217,0.021109475,0.80716044,0.0042147734,0.04346011,0.014536648,0.012263029,0.025628403,0.0050198617,0.01428193,Non-African
86,a winiger,1,winiger,"GreaterEuropean,British",0.008331467,0.00967914,0.0027948844,0.003079711,0.0073126806,0.2816456,0.02611966,0.23367521,0.06742905,0.18555808,0.066762276,0.055899974,0.051712256,Non-African
279,d knoepfler,1,knoepfler,"GreaterEuropean,Jewish",0.0011626792,0.008906133,0.0002709547,0.0011540708,0.006609998,0.10121764,0.034202322,0.3512585,0.04245054,0.33499575,0.04529609,0.055236377,0.017238935,Non-African
280,d lindenberg,1,lindenberg,"GreaterEuropean,Jewish",0.010832199,0.0031110244,0.00017094839,0.0007229759,0.0017899789,0.039800394,0.12010072,0.60565996,0.023044467,0.12121276,0.0076934625,0.0042147934,0.061646264,Non-African
282,d malaquais,1,malaquais,"GreaterEuropean,WestEuropean,French",0.013583344,0.0018763118,0.01933125,0.04233148,0.08576894,0.043534875,0.01305146,0.06281532,0.476564,0.0047633993,0.09464076,0.13963985,0.002098957,African
283,d munjeri,1,munjeri,"Asian,IndianSubContinent",0.0029497817,0.015909318,0.47138843,0.0751114,0.33380675,0.015900068,0.0049678693,0.005091859,0.021594634,0.013328399,0.013075726,0.02269968,0.0041760807,African
284,d newall,1,newall,"GreaterEuropean,British",0.0009800724,0.0020642602,0.009536917,0.003287514,0.00057489966,0.91980964,0.0009432152,0.038574986,0.0025164355,0.004392732,0.013058433,0.0010894119,0.0031715517,Non-African
285,d oriakhogba,1,oriakhogba,"GreaterAfrican,Africans",0.0006358149,7.997442e-05,0.01773411,0.8878124,0.003720013,0.014328408,0.047635082,0.019326271,0.0051025576,0.0021554753,0.0006635347,0.0006191061,0.00018725317,African
286,d pardo,1,pardo,"GreaterEuropean,WestEuropean,Hispanic",0.0034117666,0.0009895735,0.004718241,0.023823207,0.0036989318,0.08748776,0.0029322023,0.0230163,0.07948107,0.0006743155,0.5994033,0.1679177,0.0024456177,Non-African
287,d pett,1,pett,"GreaterEuropean,British",0.00231637,0.0040021907,0.015615999,0.0030139287,0.0033130066,0.8925077,0.009426071,0.033121806,0.015899094,0.0016260307,0.012396915,0.00528457,0.0014764154,Non-African
288,d quintern,1,quintern,"GreaterEuropean,British",0.011495545,0.0048947097,0.023124749,0.0027959628,0.0010237048,0.65703034,0.022662276,0.053742405,0.14764868,0.015095258,0.014617636,0.032006536,0.0138622075,Non-African
289,d sully,1,sully,"GreaterEuropean,British",0.007200791,0.00081672956,0.122893125,0.02841413,0.040890064,0.5715632,0.0063124434,0.05204121,0.07160167,0.0031403268,0.010024197,0.060447708,0.024654435,Non-African
290,d tisone-bartels,1,tisone-bartels,"GreaterEuropean,British",0.002540206,0.00056945824,0.0005960306,0.0063331127,0.0017972529,0.9497654,0.0007760527,0.010748973,0.010478756,0.0077346493,0.0042686607,0.0035872613,0.000804173,Non-African
291,d urvoy,1,urvoy,"GreaterEuropean,WestEuropean,French",0.0005424443,0.00044709706,0.0041420823,0.00486996,0.024135686,0.07113724,0.010071025,0.01739208,0.7803013,0.004004331,0.07338238,0.008544679,0.0010298189,Non-African
292,d valerian,1,valerian,"GreaterEuropean,WestEuropean,French",0.011946745,0.0033665514,0.07272701,0.052887827,0.026398312,0.21920288,0.050624315,0.054744113,0.36902153,0.042143673,0.05066989,0.032671567,0.013595524,Non-African
263,d chappell,1,chappell,"GreaterEuropean,British",0.00461228,0.00021212644,0.0036882213,0.0006692453,0.00047450783,0.9054838,0.0044044526,0.06346027,0.005221152,0.0025881408,0.006693443,0.000869392,0.0016230814,Non-African
262,d cannadine,1,cannadine,"GreaterEuropean,WestEuropean,Italian",0.0043415786,0.0049177064,0.0016657539,0.004166153,0.044571895,0.100719206,0.09412924,0.0108415475,0.19191161,0.007965575,0.069727965,0.46191454,0.0031272857,Non-African
261,d butt,1,butt,"GreaterEuropean,British",0.0039509186,0.0041114585,0.05781017,0.0076133874,0.055806328,0.6951396,0.025542837,0.039043892,0.03781878,0.008110307,0.040996555,0.018130919,0.005924954,Non-African
246,cm stenhouse,1,stenhouse,"GreaterEuropean,British",0.00047361606,8.0662176e-05,5.4340937e-05,0.0026740343,0.00029933357,0.78202915,0.0017854748,0.17451966,0.014381114,0.008954424,0.0053721145,0.0053267838,0.004049344,Non-African
234,ca dixon,1,dixon,"GreaterEuropean,British",0.00011687946,0.0007859674,0.011094451,0.0007322899,0.00013980383,0.9726237,0.00029724126,0.004050831,0.005452603,0.0006937527,0.0027161103,0.0011306613,0.00016572852,Non-African
235,cc d'assoucy,1,d'assoucy,"GreaterEuropean,WestEuropean,French",0.00048767295,0.00027131248,9.419282e-05,0.0009917348,0.0011748312,0.057184547,0.00052219105,0.0009670186,0.9298774,0.0003501661,0.0008071694,0.0070898263,0.0001818992,Non-African
236,cc objects,1,objects,"GreaterEuropean,British",0.0067720087,0.012596584,0.015557473,0.0012748302,0.028888835,0.473015,0.046170324,0.24300133,0.035224788,0.029104862,0.06722721,0.017171722,0.023994997,Non-African
237,ch favrod,1,favrod,"GreaterEuropean,WestEuropean,French",0.021186138,0.011496154,0.012334208,0.038445387,0.04666994,0.12350162,0.08762528,0.24232934,0.3389487,0.003646162,0.034191024,0.034971576,0.004654466,Non-African
238,ch. p.,1,p.,"GreaterEuropean,WestEuropean,French",0.10141289,0.03457381,0.067537725,0.018844862,0.07602665,0.0793768,0.076732874,0.05103052,0.1443793,0.069386356,0.05916267,0.14376363,0.07777185,Non-African
92,aa see,1,see,"GreaterEuropean,British",0.35535398,0.0051978715,0.0067500845,0.0032114864,0.0043530855,0.57790357,0.0014495866,0.0081905825,0.007836114,0.0038054632,0.011164362,0.0113715455,0.0034122854,Non-African
91,aa kothari,1,kothari,"Asian,IndianSubContinent",0.0022878444,0.0081114955,0.92915076,0.024960486,0.008747192,0.0074713705,0.0010847877,0.010373341,0.005157566,0.0012245616,0.0003832869,0.000728885,0.00031844372,Non-African
241,ck knox,1,knox,"GreaterEuropean,British",0.005257326,0.0023083356,0.0006528338,0.0016183608,0.0038732314,0.9368096,0.00053615135,0.015383182,0.008525299,0.004812499,0.006838652,0.0076599345,0.005724655,Non-African
242,cl green,1,green,"GreaterEuropean,British",0.0072646085,0.006865901,0.0021999008,0.0037208414,0.0052685332,0.77225745,0.0050553707,0.14955859,0.014265728,0.0050094323,0.016336353,0.004081454,0.00811573,Non-African
243,clf desnoyer,1,desnoyer,"GreaterEuropean,WestEuropean,French",0.0010037381,0.00059171446,0.0003419225,0.0004649592,0.0010060209,0.019106697,0.0045170416,0.0049127582,0.9390316,0.008749402,0.010210822,0.007700825,0.0023624129,Non-African
244,cm brand,1,brand,"GreaterEuropean,British",0.010269353,0.0021166124,0.026309377,0.00060432765,0.002606981,0.61010027,0.016135711,0.18560772,0.07202474,0.026404174,0.016357465,0.0066794483,0.024783801,Non-African
90,aa bauer,1,bauer,"GreaterEuropean,WestEuropean,Germanic",0.014862627,0.0009777513,0.0038479993,0.00698341,0.013178118,0.14851505,0.09035356,0.21464144,0.121495694,0.29283085,0.070587784,0.0032452638,0.018480478,Non-African
247,cr decorse,1,decorse,"GreaterEuropean,British",0.0021107048,0.0011469439,0.008111702,0.0004763013,0.000503631,0.51906407,0.0011376374,0.011520196,0.39015076,0.0026344813,0.0083908895,0.051970027,0.0027826931,Non-African
260,d brahimi,1,brahimi,"GreaterAfrican,Muslim",0.0009214912,0.0054989317,0.29640242,0.09803245,0.42454258,0.028020278,0.017104521,0.028989075,0.033907868,0.00097474334,0.022745123,0.039312895,0.0035476561,African
248,cr homer,1,homer,"GreaterEuropean,British",0.0041235643,0.009071098,0.0099618165,0.0037308817,0.01044323,0.7549818,0.012395831,0.057210017,0.02966695,0.03000354,0.05058164,0.01448648,0.0133431405,Non-African
249,cs ferguson,1,ferguson,"GreaterEuropean,British",0.001853389,0.01251759,0.0013319061,0.008059136,0.0031647857,0.72803366,0.013015812,0.086062446,0.05106523,0.007571453,0.028178273,0.030325126,0.028821183,Non-African
250,cs forbes,1,forbes,"GreaterEuropean,British",0.005649802,0.0005039969,0.0056967405,0.0034223804,0.000569749,0.6838423,0.01130722,0.1976975,0.039730735,0.006081253,0.02333732,0.008889192,0.013271896,Non-African
251,cs keener,1,keener,"GreaterEuropean,British",0.0047704047,0.008468967,0.03028231,0.003387695,0.0045438516,0.6447399,0.019570122,0.11905794,0.044843245,0.043640222,0.05483912,0.012956129,0.008900203,Non-African
252,cs quinones vila,1,quinones vila,"GreaterEuropean,WestEuropean,Italian",0.0030482274,0.017870255,0.000157305,0.0012381047,0.0012996707,0.032797687,0.0016485163,0.011235742,0.08811847,0.0018744944,0.14470218,0.69578636,0.00022303818,Non-African
