,index,surname,count,has_nums,no_words,no_letters,race,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",african
789,1281,vermischung,1,0,1,11,"GreaterEuropean,WestEuropean,Germanic",0.15687136,0.0070397747,0.00031929486,0.0005880165,0.0020063824,0.19709001,0.04137235,0.01146654,0.13934642,0.36420503,0.03131054,0.0035968446,0.04478741,Non-African
790,1069,saatgut,1,0,1,7,"GreaterAfrican,Muslim",0.0005413122,0.000275152,0.12537348,0.033286218,0.57984096,0.028333467,0.11681432,0.07061271,0.022189181,0.004679012,0.0088018,0.0027532894,0.006499087,African
791,1279,verlauf krieges schauplatze,1,0,3,27,"GreaterEuropean,EastEuropean",0.032021966,0.00037999763,0.0144470865,0.01741328,0.003134915,0.034427952,0.40706435,0.06986625,0.2845353,0.06335176,0.024478162,0.022436364,0.026442586,Non-African
792,1070,sachbearbejterjn,1,0,1,16,"GreaterEuropean,WestEuropean,Germanic",0.00010867299,0.00021742903,0.0012293549,0.0010644436,0.004277075,0.032634106,0.14393191,0.321889,0.029089421,0.39083612,0.04447566,0.025438763,0.0048079803,Non-African
793,1071,sachsen rheinland-,1,0,2,18,"GreaterEuropean,WestEuropean,Germanic",0.010152672,0.0036472946,0.002532194,0.07395217,0.007904232,0.106335506,0.031286594,0.03419549,0.23113121,0.32261002,0.032888368,0.106540754,0.0368234,Non-African
794,0,a kirsch,1,0,2,8,"GreaterEuropean,Jewish",0.0016606367,0.00012665105,9.7397584e-05,0.0028716866,0.0071451264,0.01583455,0.065490015,0.5845057,0.076739155,0.15425937,0.02807061,0.012997787,0.050201412,Non-African
795,702,konstruktion,1,0,1,12,"GreaterEuropean,EastEuropean",0.0006528574,0.0020536773,0.003129312,0.0027783604,0.021753138,0.013597325,0.8646705,0.052245833,0.000957927,0.02626964,0.0044088773,0.0025710831,0.0049114297,Non-African
796,792,lindi-schurfgesellschaft,1,0,1,24,"GreaterEuropean,Jewish",0.00014878501,0.0005205335,0.0021760974,0.0029935841,0.17689718,0.08238599,0.0352242,0.6473812,0.0004386363,0.0019083343,0.0025207184,0.010592813,0.036811892,Non-African
797,271,detailarbeit,1,0,1,12,"GreaterEuropean,WestEuropean,French",0.00015997818,0.001021749,0.0112583665,0.007936392,0.005976403,0.013389559,0.004243275,0.007404575,0.88867193,0.025690988,0.01436564,0.018349452,0.0015317292,Non-African
798,281,die»benefits«werden,1,0,1,19,"GreaterEuropean,WestEuropean,Germanic",0.0041972804,0.00233966,0.009279306,0.005246498,0.011330733,0.21106698,0.06927085,0.124744564,0.10771608,0.3596092,0.0490222,0.019970706,0.02620595,Non-African
799,280,diejenigen,1,0,1,10,"GreaterEuropean,WestEuropean,Germanic",0.0016913102,0.0051316624,0.00070518814,0.015059377,0.04089542,0.03939533,0.041147634,0.08345639,0.060364988,0.2841475,0.21870165,0.018863691,0.19043986,Non-African
800,278,dicraeosaurus,1,0,1,13,"GreaterEuropean,WestEuropean,Italian",0.0003411232,0.00066611933,0.00040452517,0.0017907001,0.00037880806,0.018429093,0.009044781,0.019627355,0.006468592,0.032684837,0.02308956,0.8826711,0.004403488,Non-African
801,277,deutschland,1,0,1,11,"GreaterEuropean,WestEuropean,Germanic",0.004143093,0.00026666053,0.0028586164,0.00019540546,0.00025009693,0.10968169,0.12236075,0.1185354,0.22848494,0.38279358,0.0074048573,0.0024316064,0.020593336,Non-African
802,275,deutsche studenten,1,0,2,18,"GreaterEuropean,WestEuropean,Nordic",0.003947564,0.0022217757,0.009331764,0.0017717241,0.00080108433,0.24118765,0.0107557615,0.009448397,0.1580321,0.0515878,0.03246785,0.095798545,0.3826479,Non-African
803,274,deutsche reich,1,0,2,14,"GreaterEuropean,Jewish",0.012081121,0.0014741122,0.0023278787,0.0005369763,0.0017837948,0.19096984,0.019771557,0.34865043,0.100022905,0.22642314,0.064090796,0.016399108,0.015468336,Non-African
804,272,deutsch-,1,0,1,8,"GreaterEuropean,Jewish",0.006711498,0.0021233768,0.0024938784,0.013032599,0.003415369,0.10933265,0.13596821,0.36160424,0.11076078,0.122701675,0.06080061,0.05090572,0.020149333,Non-African
805,270,destabilisierung,1,0,1,16,"GreaterEuropean,WestEuropean,French",0.011681592,0.0025118783,0.004356936,0.0489202,0.0021850672,0.29061407,0.0036271878,0.0014459832,0.5244114,0.0460545,0.043143146,0.008294224,0.01275387,Non-African
806,408,francois,1,0,1,8,"GreaterEuropean,WestEuropean,French",0.0016137194,0.00017286756,0.0028931694,0.0011501397,0.0008580483,0.18736683,0.000656767,0.02035495,0.7383396,0.006092998,0.008386751,0.028060073,0.004054082,Non-African
807,269,desinteressiert,1,0,1,15,"GreaterEuropean,WestEuropean,French",0.00111234,0.0001140523,0.0006329128,0.0056115417,0.0002653789,0.16631307,0.003252309,0.0057011335,0.6953777,0.0072650197,0.0068626697,0.100171655,0.007320289,Non-African
808,268,derzeit,1,0,1,7,"GreaterEuropean,WestEuropean,French",0.00020665357,0.00023841229,0.000892063,0.0028424775,0.017941032,0.045783993,0.012969295,0.1130917,0.36384284,0.32731017,0.094628714,0.003538379,0.01671418,Non-African
809,267,dernburg,1,0,1,8,"GreaterEuropean,Jewish",0.006292175,0.0077673392,0.0011556753,0.00069589633,0.0029807813,0.11303828,0.090224706,0.47049248,0.049408756,0.089857,0.0372533,0.019179722,0.11165394,Non-African
810,266,deren,1,0,1,5,"GreaterEuropean,British",0.25120217,0.0014628762,0.0019372357,0.0055531454,0.0071442025,0.31038722,0.014978215,0.06502872,0.119904585,0.11416248,0.01740355,0.010161789,0.08067385,Non-African
811,264,denkmalsturmerinnen,1,0,1,19,"GreaterEuropean,WestEuropean,Nordic",0.0014659,0.00013290667,0.007774775,0.0017498207,0.0024879882,0.022918176,0.049935013,0.09443683,0.10814744,0.3109219,0.06215866,0.010573574,0.327297,Non-African
812,262,dekaden,1,0,1,7,"GreaterEuropean,WestEuropean,Nordic",0.004152935,0.0013063254,0.011625602,0.08398272,0.32475525,0.028785806,0.013024086,0.016616425,0.028231917,0.046674673,0.0015393604,0.0021044053,0.43720052,Non-African
813,261,dekade,1,0,1,6,"GreaterAfrican,Africans",0.004990094,0.0010312707,0.008300948,0.7457549,0.09852197,0.014250171,0.010339532,0.007141847,0.08280223,0.014595839,0.0020970125,0.00060748344,0.009566755,African
814,282,die»mwera«und spricht dafur,1,0,3,27,"GreaterEuropean,WestEuropean,Italian",0.036495134,0.013159121,0.0041456083,0.0017909814,0.00050968345,0.15021507,0.008328364,0.010129077,0.06718812,0.016614363,0.012775893,0.67772764,0.00092088705,Non-African
815,283,digitalisierung objekte,1,0,2,23,"Asian,IndianSubContinent",0.00080398767,2.1092306e-05,0.9719864,0.014068494,0.0015429828,0.0071878205,0.0019455937,0.00025518055,4.793964e-05,0.0016959592,3.7765156e-05,6.004394e-05,0.00034682715,Non-African
816,284,dimensionen,1,0,1,11,"GreaterAfrican,Africans",0.0019341955,0.0081833415,0.009460397,0.21918312,0.12799384,0.188273,0.035247337,0.07510126,0.038131543,0.06269322,0.1425617,0.03230081,0.05893616,African
817,285,dingen,1,0,1,6,"GreaterEuropean,British",0.09956724,0.0049465057,0.0034584762,0.010044507,0.012591737,0.38539544,0.013472169,0.05088412,0.027081847,0.22814132,0.022872178,0.0016652353,0.13987915,Non-African
818,305,eigenen,1,0,1,7,"GreaterEuropean,British",0.011570352,0.041316614,0.0009027755,0.0012731041,0.0011970672,0.22818656,0.023043795,0.17283757,0.102960706,0.13625763,0.017156238,0.043667257,0.21963038,Non-African
819,303,ed-dar mohamed,1,0,2,14,"GreaterAfrican,Muslim",0.0003829058,0.0008497753,0.0006078494,0.08130445,0.8012919,0.031269725,0.0006410111,0.010126226,0.0094222985,0.002091776,0.0525246,0.0020562652,0.0074311453,African
820,301,eberhard fraas,1,0,2,14,"GreaterEuropean,Jewish",0.0011790467,0.0010255656,0.0025932041,0.008869611,0.0020768743,0.11841952,0.020073118,0.44653323,0.028177345,0.32396603,0.024650889,0.0057885577,0.016646985,Non-African
821,300,dysalotosaurus,1,0,1,14,"GreaterEuropean,EastEuropean",0.0003641447,0.0004442454,0.09063484,0.002509452,0.01574829,0.049022786,0.40325508,0.034333795,0.020927375,0.09393957,0.006608669,0.26520595,0.017005775,Non-African
822,299,dumont,1,0,1,6,"GreaterEuropean,WestEuropean,French",0.0006646125,0.0022406066,0.0018567349,0.0011902553,0.002940371,0.05545749,0.008798743,0.01482211,0.88098985,0.0006060162,0.020054046,0.008911531,0.0014676988,Non-African
823,298,duker,1,0,1,5,"GreaterEuropean,British",0.0011096201,0.0018418792,0.007895702,0.013833857,0.022088876,0.57893586,0.029836532,0.17156167,0.05936874,0.06154535,0.0315916,0.005097758,0.015292591,Non-African
824,297,drexler,1,0,1,7,"GreaterEuropean,British",0.00405888,0.0060457583,0.0043452256,0.006877791,0.0018717003,0.42159936,0.024473637,0.39077017,0.040522818,0.03592923,0.031127304,0.02835128,0.004026758,Non-African
825,296,dream course online,1,0,3,19,"GreaterEuropean,British",0.0014684044,0.0002611844,0.00067568576,0.0033266745,0.0009576817,0.61177665,0.0025064496,0.00080669374,0.29894537,0.00688976,0.0020142472,0.05532894,0.015042341,Non-African
826,294,dornfortsatz dino-wirbels,1,0,2,25,"GreaterEuropean,British",0.022738645,0.015435713,0.0076794894,0.014758226,0.016486514,0.3361203,0.03332893,0.04519994,0.015378677,0.054611225,0.0014694114,0.33317256,0.10362038,Non-African
827,292,dombrowski cinema,1,0,2,17,"GreaterEuropean,WestEuropean,Italian",0.005049187,0.23158439,0.001053854,0.007464194,0.004280313,0.13278407,0.005075308,0.033744153,0.007836404,0.0280622,0.0077046007,0.53317136,0.0021900805,Non-African
828,291,dokument,1,0,1,8,"GreaterEuropean,British",0.009883876,0.021205407,0.045879267,0.26363274,0.008555485,0.36922237,0.037634056,0.018595027,0.08219731,0.0009104763,0.061679665,0.07792201,0.0026823508,Non-African
829,290,dodson,1,0,1,6,"GreaterEuropean,British",0.00059061236,0.001196511,0.0018854114,0.0034295148,0.0007882872,0.9341425,0.0029103695,0.03548106,0.005770016,0.00050792267,0.005473598,0.0034302378,0.004393925,Non-African
830,288,distant,1,0,1,7,"GreaterEuropean,WestEuropean,French",0.002760862,0.0003679247,0.019618515,0.0054697897,0.0036751912,0.40421477,0.011560656,0.036062125,0.45285064,0.006199588,0.046573192,0.008006758,0.0026399998,Non-African
831,287,discover,1,0,1,8,"GreaterEuropean,British",0.0034095056,0.0014746013,0.016268808,0.0034007782,0.0073559224,0.41237968,0.070368476,0.20813902,0.12768097,0.038528975,0.019183757,0.056200523,0.03560905,Non-African
832,286,dinoknochen,1,0,1,11,"GreaterEuropean,British",0.02068898,0.00047229815,0.0011450044,0.061958127,0.02419336,0.21510808,0.023561617,0.14902769,0.11586154,0.16665268,0.06637553,0.011221419,0.14373368,Non-African
833,260,debatten ruckgabe,1,0,2,17,"GreaterEuropean,WestEuropean,French",0.0022919283,0.00037354874,0.015113036,0.044089247,0.0031372719,0.09711852,0.07245482,0.09981787,0.35303754,0.23747568,0.065368295,0.006594722,0.0031274823,Non-African
834,259,debatte,1,0,1,7,"GreaterEuropean,WestEuropean,French",0.00050881325,9.4362666e-05,0.0025055178,0.005920685,0.0056013116,0.044336747,0.001110542,0.0041010273,0.8576233,0.0038711592,0.028090838,0.039170302,0.007065362,Non-African
835,258,de parfum,1,0,2,9,"GreaterEuropean,WestEuropean,Hispanic",0.0028458436,0.012894924,0.0017069533,0.003050676,0.0040566707,0.080911696,0.0014859403,0.011056568,0.30514133,0.006190925,0.55238664,0.016980425,0.001291392,Non-African
836,230,charles sanaane dinosaria,1,0,3,25,"GreaterEuropean,WestEuropean,Italian",0.00079694897,0.0044275257,0.04667149,0.013046207,0.0013386077,0.0129339695,0.0008370524,0.0006650891,0.02773392,0.00033818107,0.011705719,0.8790814,0.00042384127,Non-African
837,228,chapman,1,0,1,7,"GreaterEuropean,British",0.0030370718,0.00034096293,0.0071097617,0.0010340766,0.0008968808,0.95104027,0.00044927342,0.0065887184,0.024519885,0.0007153074,0.0026876328,0.0015149355,6.524427e-05,Non-African
838,227,chance,1,0,1,6,"GreaterEuropean,British",0.029760431,0.016419776,0.041734505,0.0596221,0.013131418,0.612429,0.007868838,0.022304896,0.15693966,0.0010124636,0.020565089,0.016778858,0.0014330231,Non-African
839,226,carnegie philanthropie symposium,1,0,3,32,"GreaterEuropean,British",0.0011449935,0.015437686,0.009484235,0.033517577,0.03454552,0.6181783,0.020051595,0.0070532155,0.08351478,0.014011509,0.09391924,0.05689174,0.012249567,Non-African
840,224,cap,1,0,1,3,"GreaterEuropean,British",0.0141814025,0.0030232167,0.023415498,0.0006029274,0.033689182,0.58721507,0.012252749,0.044154216,0.16947931,0.001500345,0.03909961,0.070231676,0.0011548694,Non-African
841,223,bythocypris,1,0,1,11,"GreaterEuropean,WestEuropean,Germanic",0.0040054214,0.001265282,0.009210284,0.060801353,0.02748849,0.23663692,0.22414762,0.012599453,0.010302577,0.23969927,0.0016540502,0.16624244,0.0059467605,Non-African
842,222,butler,1,0,1,6,"GreaterEuropean,British",0.0034023928,0.000630636,0.008285342,0.006750681,0.0068083205,0.8163458,0.008443456,0.06404468,0.054618955,0.00645819,0.012009597,0.0065117073,0.005690244,Non-African
843,221,bussert,1,0,1,7,"GreaterEuropean,British",0.007559373,0.0007274102,0.002680598,0.0033483389,0.0017763131,0.4403891,0.016016344,0.020274438,0.40162992,0.056844864,0.017091814,0.014995509,0.016665988,Non-African
844,219,burger,1,0,1,6,"GreaterEuropean,British",0.007623494,0.0012993804,0.00489984,0.011276202,0.009713125,0.43005165,0.021589983,0.23697151,0.10595629,0.08206918,0.033591803,0.030801915,0.024155578,Non-African
845,218,bundesregierung,1,0,1,15,"GreaterEuropean,British",0.13694629,0.036829017,0.018310953,0.013272084,0.071245074,0.4083149,0.011073806,0.0033368303,0.062119342,0.054386392,0.028463798,0.0027920227,0.15290943,Non-African
846,217,bundesministerium bildung forschung,1,0,3,35,"GreaterEuropean,WestEuropean,Germanic",0.014018538,0.0033506614,0.0001418091,0.0009988141,0.0013827562,0.11558305,0.062143102,0.012460222,0.055292334,0.5871782,0.10521254,0.008145606,0.03409245,Non-African
847,216,bundesland,1,0,1,10,"GreaterEuropean,WestEuropean,Nordic",0.008662682,0.0004272891,0.005413444,0.0008924522,0.00064487016,0.27470738,0.00428257,0.01048749,0.04670467,0.019347232,0.002223521,0.0009487072,0.62525773,Non-African
848,214,bunden,1,0,1,6,"GreaterEuropean,British",0.006965268,0.019663867,0.007178577,0.00501477,0.0033748196,0.7737242,0.003183769,0.05162668,0.007088607,0.030504858,0.012534684,0.011626163,0.067513645,Non-African
849,209,bucher,1,0,1,6,"GreaterEuropean,British",0.010558541,0.0037445952,0.009337472,0.0055437773,0.002811229,0.5272483,0.01313548,0.12092795,0.16440246,0.072119296,0.038872328,0.01977686,0.0115217315,Non-African
850,208,buch,1,0,1,4,"GreaterEuropean,British",0.024049526,0.0069150347,0.0125247715,0.0122328205,0.0110839885,0.28202084,0.100011334,0.14109336,0.06801849,0.2086147,0.0629217,0.019895623,0.050617818,Non-African
851,207,bryant hof,1,0,2,10,"GreaterEuropean,British",0.015859677,0.053332046,0.0021023243,0.003599417,0.010720729,0.36840898,0.05446589,0.07613891,0.11734503,0.09231605,0.09416307,0.021872971,0.08967499,Non-African
852,229,characters,1,0,1,10,"GreaterEuropean,British",0.008959207,0.0077997735,0.010377772,0.0010237127,0.0033626354,0.682104,0.013423868,0.16651608,0.046285752,0.01202316,0.01329054,0.031916976,0.0029163975,Non-African
853,232,chef daressalam,1,0,2,15,"Asian,IndianSubContinent",0.001050387,0.00022294256,0.94134986,0.017535208,0.0008380443,0.012182924,0.0005171426,0.0006813102,0.014300562,0.00037517745,0.002466627,0.00803431,0.0004455009,Non-African
854,257,de la science,1,0,3,13,"GreaterEuropean,WestEuropean,French",0.0004384071,0.00017182501,0.00031545854,0.0005162829,0.0013075424,0.047411013,0.00043979802,0.0023604287,0.9305829,0.0010987634,0.0060522254,0.008378493,0.0009268076,Non-African
855,233,christopher,1,0,1,11,"GreaterEuropean,British",0.00167738,0.00043428765,0.0011282557,0.0006904957,0.00077392167,0.9400755,0.00245382,0.008547289,0.009741248,0.009258554,0.0024682365,0.012830707,0.009920269,Non-African
856,256,de la,1,0,2,5,"GreaterEuropean,WestEuropean,Hispanic",0.02049904,0.018575974,0.06795061,0.0065063434,0.024656966,0.20210835,0.021486312,0.1327994,0.1707902,0.014804556,0.2199291,0.08927208,0.010621059,Non-African
857,255,de glos,1,0,2,7,"GreaterEuropean,British",0.0019184592,0.0016863727,0.0017769466,0.004686681,0.0034911043,0.24691482,0.024363536,0.2072556,0.13092543,0.1446749,0.18882427,0.008911179,0.034570705,Non-African
858,253,davon hatten,1,0,2,12,"GreaterEuropean,WestEuropean,Germanic",0.0018362212,0.0009713656,0.0035969662,0.0386185,0.085057616,0.09343245,0.089646876,0.048077386,0.08190377,0.3836235,0.049177203,0.08641494,0.037643135,Non-African
859,252,davi,1,0,1,4,"Asian,IndianSubContinent",0.0032399325,0.00019744124,0.6882061,0.0072960495,0.042198416,0.023961727,0.0013164639,0.07756749,0.035022408,0.00097095047,0.007735639,0.09387184,0.018415516,Non-African
860,251,dauerleihgabe,1,0,1,13,"GreaterEuropean,WestEuropean,Germanic",0.00061179633,0.00031513383,0.005051447,0.003250064,0.0041186973,0.013726943,0.077345334,0.09147427,0.094264165,0.65841335,0.03653029,0.0056371936,0.009261375,Non-African
861,250,dates,1,0,1,5,"GreaterEuropean,British",0.000799667,0.00040504595,0.015076067,0.004517158,0.0041469126,0.9286643,0.0011383496,0.008504541,0.015564152,0.0029205238,0.014655908,0.002016462,0.0015908874,Non-African
862,249,das projekt,1,0,2,11,"Asian,IndianSubContinent",0.0004517096,0.000115460396,0.779331,0.10168554,0.016250232,0.055366524,0.018166278,0.013621547,0.003686511,0.0039720223,0.0050870012,0.0022123135,5.387467e-05,Non-African
863,248,darwin england,1,0,2,14,"GreaterEuropean,British",0.0048983525,0.016898682,0.0019310081,0.00042626305,0.0032786713,0.6634465,0.0028311338,0.007813471,0.079488434,0.05347579,0.0669354,0.014821182,0.0837551,Non-African
864,244,dar ,1,0,2,5,"GreaterEuropean,WestEuropean,Hispanic",0.047518276,0.03613676,0.06210602,0.052881695,0.12482502,0.1682633,0.024777949,0.03485275,0.09510645,0.038252182,0.30677873,0.0047359327,0.0037648946,Non-African
865,243,dar,1,0,1,3,"Asian,IndianSubContinent",0.010695356,0.00087827037,0.56821764,0.013232551,0.17837675,0.065323636,0.014443303,0.032919694,0.055959098,0.014109091,0.019361598,0.005485307,0.020997733,Non-African
866,242,damaschun,1,0,1,9,"Asian,GreaterEastAsian,EastAsian",0.40664244,0.012440487,0.004995445,0.004262582,0.006109265,0.19271305,0.06299895,0.06297634,0.09450211,0.035586838,0.10754314,0.0051872474,0.0040421314,Non-African
867,239,coordicoordi-nates,1,0,1,18,"GreaterEuropean,British",0.03319768,0.079083934,0.035697658,0.004239242,0.34829262,0.4420605,0.00046564,0.0018809234,0.0013342407,0.0038184244,0.044894755,0.0049756453,5.883331e-05,Non-African
868,237,conservation area,1,0,2,17,"GreaterEuropean,WestEuropean,Italian",0.00032190164,0.0010327174,9.05604e-06,0.00019628029,0.0037621611,0.010011287,0.00032803544,0.0012916503,0.05392628,0.0010131525,0.03641095,0.8901448,0.0015516896,Non-African
869,235,citizen,1,0,1,7,"GreaterAfrican,Africans",0.009764924,0.16243683,0.0018459416,0.26462972,0.006871819,0.086732544,0.10829108,0.07415818,0.050228495,0.10088318,0.082412004,0.040068302,0.011676907,African
870,234,church,1,0,1,6,"GreaterEuropean,British",0.12862287,0.00449383,0.018856207,0.007589434,0.003230496,0.6319003,0.03823573,0.085003585,0.03187424,0.010799164,0.024395712,0.011101422,0.0038969917,Non-African
871,306,eigenstandigkeit,1,0,1,16,"GreaterEuropean,Jewish",0.01112153,0.0039116805,0.00032511467,0.0009106204,0.0015218233,0.24954095,0.004990057,0.36227387,0.09443196,0.23440263,0.014921048,0.010999217,0.010649491,Non-African
872,307,eigentlich,1,0,1,10,"GreaterEuropean,Jewish",0.009607071,0.0048423694,0.00060068164,0.0008959892,0.0013247672,0.31919608,0.05868552,0.42679104,0.0443546,0.055912748,0.03231915,0.021272657,0.02419731,Non-African
873,308,eigentumer,1,0,1,10,"GreaterEuropean,WestEuropean,Germanic",0.019478876,0.0057636877,0.015174162,0.0025517112,0.0034758882,0.1310285,0.023209743,0.280222,0.07978131,0.29913592,0.048004884,0.048034538,0.0441387,Non-African
874,381,figaro,1,0,1,6,"GreaterEuropean,WestEuropean,Italian",0.0007969076,0.0021051688,0.0025364307,0.0009607316,0.0008260466,0.019274667,0.0015685488,0.004667068,0.012028872,0.004225692,0.08213836,0.86851555,0.00035596418,Non-African
875,379,fieldwork,1,0,1,9,"GreaterEuropean,British",0.0026469845,0.0014066704,4.2457963e-05,0.010478821,0.00051481405,0.9430984,0.0040794606,0.021170905,0.005237844,0.0027548969,0.0023789883,0.0021896798,0.004000019,Non-African
876,378,feldschlacht guerillakrieg,1,0,2,26,"GreaterEuropean,WestEuropean,Germanic",0.002052479,0.0026868172,0.0052395742,0.0025551652,0.0020143609,0.06303087,0.0071962336,0.03753596,0.17827496,0.59762084,0.0405179,0.03743607,0.023838675,Non-African
877,377,feld,1,0,1,4,"GreaterEuropean,British",0.0021351734,0.0017802618,0.006660164,0.001074449,0.008702619,0.64262176,0.01651119,0.20630082,0.044640355,0.043884274,0.009788901,0.006701808,0.009198203,Non-African
878,376,fehler,1,0,1,6,"GreaterEuropean,WestEuropean,Germanic",0.0026070015,0.0014201365,0.00385063,0.003265702,0.014275102,0.053356364,0.012955011,0.097853154,0.015056917,0.7201307,0.011230494,0.0045381896,0.059460666,Non-African
879,375,fehlen,1,0,1,6,"GreaterEuropean,WestEuropean,Germanic",0.003980337,0.0021360344,0.0022942906,0.0021748398,0.028092442,0.02318309,0.004821868,0.01682473,0.018121505,0.6312222,0.0072639715,0.0017798471,0.2581049,Non-African
880,374,federfuhrung,1,0,1,12,"GreaterEuropean,WestEuropean,Hispanic",0.008058814,0.026031071,0.053258676,0.021093424,0.09269119,0.1374875,0.044336364,0.0107189,0.091006555,0.053447828,0.38117677,0.005240401,0.07545252,Non-African
881,373,familien-bibel,1,0,1,14,"GreaterEuropean,Jewish",0.00032506548,0.00037863225,0.00025521958,0.081300616,0.01488782,0.25053766,0.0034920478,0.60674685,0.019333463,0.008246517,0.008208552,0.005006857,0.0012806662,Non-African
882,372,faktor große,1,0,2,12,"GreaterEuropean,EastEuropean",0.0050075436,0.0025042135,0.0022198155,0.06529873,0.08493521,0.016758835,0.20597656,0.20179713,0.054318402,0.15206583,0.14634238,0.059930917,0.0028443797,Non-African
883,371,fahrt,1,0,1,5,"GreaterEuropean,WestEuropean,Nordic",0.011917947,0.0017914117,0.0032620593,0.0023654008,0.0807209,0.07336996,0.011684875,0.064103745,0.2168153,0.21763623,0.021224935,0.010453223,0.28465405,Non-African
884,370,extinct,1,0,1,7,"GreaterEuropean,British",0.0027894345,0.006293016,0.0074693076,0.0030017558,0.0059597045,0.7368263,0.024680283,0.08035993,0.06553816,0.012778594,0.0159771,0.026330542,0.011995893,Non-African
885,369,expeditionsleiter,1,0,1,17,"GreaterEuropean,Jewish",0.006021031,0.00025399443,0.0006530907,0.032275576,0.008938488,0.01976417,0.10600303,0.48071304,0.004904121,0.26232585,0.023342503,0.01850101,0.036304113,Non-African
886,368,expeditionen,1,0,1,12,"GreaterEuropean,EastEuropean",0.013526185,0.00080604065,0.0001939501,0.20938496,0.0042011165,0.11930595,0.35304925,0.12860404,0.0019278995,0.028248316,0.0028518036,0.03866605,0.099234425,Non-African
887,367,expedition vorgeschichte zu,1,0,3,27,"GreaterEuropean,WestEuropean,Hispanic",0.002424343,0.0028398286,0.00026239525,0.0028774086,0.0009530176,0.020719467,0.03549376,0.04388845,0.0041890256,0.30901423,0.34643888,0.21640049,0.014498763,Non-African
888,366,expedition,1,0,1,10,"GreaterEuropean,EastEuropean",0.012285381,0.0010132282,0.00430423,0.30593073,0.017228575,0.06816889,0.42591876,0.09514381,0.022004047,0.010036237,0.009030613,0.020254448,0.008681172,Non-African
889,365,ex-presidents,1,0,1,13,"GreaterEuropean,British",0.0076682833,0.013081512,0.0029281476,0.007859297,0.0070863846,0.81355983,0.011592613,0.009336096,0.013127691,0.005841536,0.012693374,0.057233304,0.037991896,Non-African
890,380,fig,1,0,1,3,"GreaterEuropean,WestEuropean,Germanic",0.016769536,0.005530825,0.0351564,0.003972134,0.052138224,0.22221762,0.08393415,0.116046324,0.0637094,0.28112414,0.038409635,0.02594177,0.0550499,Non-African
891,382,filmen,1,0,1,6,"GreaterEuropean,British",0.002740035,0.0016953321,0.0029217256,0.0029530851,0.0046954616,0.607966,0.035200905,0.22826949,0.03467539,0.016040543,0.021152452,0.009054028,0.032635584,Non-African
892,362,europa,1,0,1,6,"GreaterEuropean,WestEuropean,Italian",0.0038915519,0.0009028291,0.07945355,0.0100510325,0.009664947,0.021008955,0.026371328,0.0058087897,0.027150355,0.0024536478,0.053785298,0.7592611,0.00019661023,Non-African
893,383,finanzierung interview botschafterin,1,0,3,36,"GreaterEuropean,EastEuropean",0.009964909,0.0003737446,0.00049967074,0.0016677721,0.0015666289,0.052572645,0.5428473,0.082319446,0.12126535,0.08503515,0.009976175,0.03018135,0.06172987,Non-African
894,406,fragen,1,0,1,6,"GreaterEuropean,WestEuropean,Nordic",0.0028258262,0.0014132856,0.0002315007,0.0013869101,0.006060866,0.14861071,0.041505534,0.25343174,0.03282791,0.15357141,0.017256055,0.0079620965,0.33291608,Non-African
895,401,fotograf aufnahme,1,0,2,17,"GreaterEuropean,WestEuropean,Nordic",0.007825918,0.0014880894,0.004157603,0.1979218,0.009648786,0.16659299,0.0076820157,0.0033976166,0.14713834,0.06324173,0.0059104837,0.18022615,0.2047684,Non-African
896,399,fossil,1,0,1,6,"GreaterEuropean,Jewish",0.006042701,0.009761233,0.017570637,0.023717612,0.010869345,0.074936144,0.20867337,0.35201955,0.07929086,0.009448623,0.122965135,0.07925026,0.005454567,Non-African
897,397,forschungsstelle,1,0,1,16,"GreaterEuropean,WestEuropean,French",0.0029985693,0.0005678204,0.014201258,0.016063508,0.0004919182,0.2106934,0.097863995,0.107785724,0.21730879,0.16336963,0.03663743,0.118281685,0.013736214,Non-African
898,396,forschungsergebnissen,1,0,1,21,"GreaterEuropean,WestEuropean,Nordic",0.0005231895,0.0012223293,0.0003613578,0.0020649058,0.0017731136,0.027953207,0.018057218,0.024676783,0.04863308,0.3164394,0.023446675,0.031396214,0.5034525,Non-African
899,395,forschung,1,0,1,9,"GreaterEuropean,WestEuropean,Germanic",0.20381692,0.0017638326,0.00021150625,0.0046488727,0.0010673616,0.2324932,0.061327215,0.10861717,0.04532533,0.25262436,0.037527803,0.0031777462,0.047398645,Non-African
900,394,forschern haus,1,0,2,14,"GreaterEuropean,WestEuropean,Germanic",0.00045048562,0.00020459041,9.219062e-05,0.00019621712,6.432555e-05,0.021788929,0.023162402,0.03400971,0.02968369,0.822851,0.0073725036,0.029372271,0.030751653,Non-African
